Date,Close,High,Low,Open,Volume,RSI,20DMA,50DMA,Signal,Buy_Sell
2025-05-01,425.39999,436.98999,424.89999,431.10999,58938100,71.15955977335773,380.196501,386.4879996,0,Sell
2025-05-02,435.28,439.44,429.98999,431.73999,30757400,71.90978612058029,383.3050015,386.8709996,0,Sell
2025-05-05,436.17001,439.5,432.10999,432.87,20136100,72.5728138799065,387.121502,387.4302,0,Sell
2025-05-06,433.31,437.73001,431.17001,432.20001,15104200,72.04817792021414,390.8940025,388.0164000000001,0,Sell
2025-05-07,433.35001,438.12,431.10999,433.84,23295300,82.90342873441543,394.833503,388.7254004,0,Sell
2025-05-08,438.17001,443.67001,435.66,437.92999,23491300,87.12159734121019,397.217504,389.49420040000007,0,Sell
2025-05-09,438.73001,440.73999,435.88,440.0,15324200,95.90587250266842,400.086504,390.4182006,0,Sell
2025-05-12,449.26001,449.37,439.78,445.94,22821900,96.03527092460538,403.127004,391.463601,0,Sell
2025-05-13,449.14001,450.67001,445.35999,447.78,23618800,95.52927492787192,406.1935045,392.6766014000001,0,Sell
2025-05-14,452.94,453.89999,448.14001,448.14001,19902800,94.9712010337072,409.554004,393.9632016000001,0,Sell
2025-05-15,453.13,456.19,450.42999,450.76999,21992300,94.65167823447472,413.6300045,395.0054018,0,Sell
2025-05-16,454.26999,454.35999,448.73001,452.04999,23849800,95.68552255892249,417.954504,396.1530014,0,Sell
2025-05-19,458.87,459.59,450.79999,450.88,21336500,95.7903523392637,422.942004,397.4642014,0,Sell
2025-05-20,458.17001,458.34,454.32001,455.59,15441800,94.7630567809876,427.509504,399.0244016,0,Sell
2025-05-21,452.57001,457.78,451.81,454.57001,19216900,79.70698460223727,431.418504,400.4668016,0,Sell
2025-05-22,454.85999,460.25,453.89999,454.95001,18025600,75.66858302794526,434.796504,401.8986016,0,Sell
2025-05-23,450.17999,453.69,448.91,449.98001,16883500,66.7063995737656,437.713003,403.3268016,0,Sell
2025-05-27,460.69,460.95001,456.12,456.48001,20974300,77.61195143685012,441.18950300000006,404.7694016,0,Sell
2025-05-28,457.35999,462.51999,456.92999,461.22,17086300,72.70662860095652,444.355502,406.1426012,0,Sell
2025-05-29,458.67999,461.72,455.31,461.54999,13974800,70.77171187835197,447.526501,407.6458012,0,Sell
2025-05-30,460.35999,461.67999,455.54001,459.72,34770500,71.42007186376385,449.274501,409.0966008,0,Sell
2025-06-02,461.97,462.10999,456.89001,457.14001,16626500,65.28745857287913,450.609001,410.5992008,0,Sell
2025-06-03,462.97,464.14001,460.85999,461.47,15743800,66.28974470900937,451.9490005,412.0334006000001,0,Sell
2025-06-04,463.87,465.69,463.01999,464.0,14162700,63.81795195954489,453.4770005,413.4492008,0,Sell
2025-06-05,467.67999,469.64999,464.03,464.95999,20131700,66.85197286355637,455.1934995,414.8996006,0,Sell
2025-06-06,470.38,473.34,468.78,470.09,15285600,68.00805544197284,456.803999,416.5078006,0,Sell
2025-06-09,472.75,473.42999,468.62,469.70001,16469900,66.32941176470588,458.5049985,418.1512008,0,Sell
2025-06-10,470.92001,472.79999,466.95999,471.19,15375900,64.61150584460233,459.5879985,419.9936012,0,Sell
